S,p_ch,p_dc,i,s,t,Time
19.973337778766,0.0,0.0,222,b1,1,2020-01-01 18:30
0.0,-0.0,0.0,223,f1,1,2020-01-01 18:35
19.9716725705928,0.0,0.0,223,b1,1,2020-01-01 18:35
0.0,-0.0,0.0,224,f1,1,2020-01-01 18:40
19.9700075012506,0.0,0.0,224,b1,1,2020-01-01 18:40
0.0,-0.0,0.0,225,f1,1,2020-01-01 18:45
19.9683425707278,0.0,0.0,225,b1,1,2020-01-01 18:45
0.0,-0.0,0.0,226,f1,1,2020-01-01 18:50
19.9666777790129,0.0,0.0,226,b1,1,2020-01-01 18:50
0.0,-0.0,0.0,227,f1,1,2020-01-01 18:55
19.9650131260942,0.0,0.0,227,b1,1,2020-01-01 18:55
0.0,-0.0,0.0,228,f1,1,2020-01-01 19:00
19.9633486119602,0.0,0.0,228,b1,1,2020-01-01 19:00
0.0,-0.0,0.0,229,f1,1,2020-01-01 19:05
19.9616842365994,0.0,0.0,229,b1,1,2020-01-01 19:05
0.0,-0.0,0.0,230,f1,1,2020-01-01 19:10
19.9600200000001,0.0,0.0,230,b1,1,2020-01-01 19:10
0.0,-0.0,0.0,231,f1,1,2020-01-01 19:15
19.9583559021508,0.0,0.0,231,b1,1,2020-01-01 19:15
3.78897716665762,47.860764210412,0.0,232,f1,1,2020-01-01 19:20
19.9566919430399,0.0,0.0,232,b1,1,2020-01-01 19:20
7.52562629178782,49.1943983314312,0.0,233,f1,1,2020-01-01 19:25
19.9550281226559,0.0,0.0,233,b1,1,2020-01-01 19:25
11.170325602035,50.0,0.0,234,f1,1,2020-01-01 19:30
19.9533644409872,0.0,0.0,234,b1,1,2020-01-01 19:30
14.6631303505153,50.0,0.0,235,f1,1,2020-01-01 19:35
19.9517008980222,0.0,0.0,235,b1,1,2020-01-01 19:35
18.0103708146893,50.0,0.0,236,f1,1,2020-01-01 19:40
19.9500374937493,0.0,0.0,236,b1,1,2020-01-01 19:40
21.2181134547206,50.0,0.0,237,f1,1,2020-01-01 19:45
19.948374228157,0.0,0.0,237,b1,1,2020-01-01 19:45
24.2921719081858,50.0,0.0,238,f1,1,2020-01-01 19:50
19.9467111012338,0.0,0.0,238,b1,1,2020-01-01 19:50
27.2381175265751,50.0,0.0,239,f1,1,2020-01-01 19:55
20.0183509198759,2.19908420723574,0.0,239,b1,1,2020-01-01 19:55
17.7696228060126,0.0,100.0,240,f1,1,2020-01-01 20:00
20.0166819588873,0.0,0.0,240,b1,1,2020-01-01 20:00
8.69573206612091,0.0,100.0,241,f1,1,2020-01-01 20:05
20.0150131370425,0.0,0.0,241,b1,1,2020-01-01 20:05
-3.64850403176834e-14,0.0,100.0,242,f1,1,2020-01-01 20:10
20.01334445433,0.0,0.0,242,b1,1,2020-01-01 20:10
0.0,4.41656956602776e-13,0.0,243,f1,1,2020-01-01 20:15
20.0116759107382,0.0,0.0,243,b1,1,2020-01-01 20:15
0.0,-0.0,0.0,244,f1,1,2020-01-01 20:20
20.0100075062555,0.0,0.0,244,b1,1,2020-01-01 20:20
0.0,-0.0,0.0,245,f1,1,2020-01-01 20:25
20.0083392408702,0.0,0.0,245,b1,1,2020-01-01 20:25
0.0,-0.0,0.0,246,f1,1,2020-01-01 20:30
20.0066711145708,0.0,0.0,246,b1,1,2020-01-01 20:30
0.0,-0.0,0.0,247,f1,1,2020-01-01 20:35
20.0183509198759,0.400433775907203,0.0,247,b1,1,2020-01-01 20:35
0.0,-0.0,0.0,248,f1,1,2020-01-01 20:40
20.0166819588873,0.0,0.0,248,b1,1,2020-01-01 20:40
0.0,-0.0,0.0,249,f1,1,2020-01-01 20:45
20.0183509198759,0.100133485001095,0.0,249,b1,1,2020-01-01 20:45
3.95833333333333,50.0,0.0,250,f1,1,2020-01-01 20:50
20.0166819588873,0.0,0.0,250,b1,1,2020-01-01 20:50
7.75170125914913,50.0,0.0,251,f1,1,2020-01-01 20:55
20.0150131370425,0.0,0.0,251,b1,1,2020-01-01 20:55
0.0,0.0,89.1437454627907,252,f1,1,2020-01-01 21:00
20.01334445433,0.0,0.0,252,b1,1,2020-01-01 21:00
0.0,-0.0,0.0,253,f1,1,2020-01-01 21:05
20.0116759107382,0.0,0.0,253,b1,1,2020-01-01 21:05
0.0,-0.0,0.0,254,f1,1,2020-01-01 21:10
20.0100075062555,0.0,0.0,254,b1,1,2020-01-01 21:10
0.0,-0.0,0.0,255,f1,1,2020-01-01 21:15
20.0083392408702,0.0,0.0,255,b1,1,2020-01-01 21:15
0.0,-0.0,0.0,256,f1,1,2020-01-01 21:20
20.0066711145708,0.0,0.0,256,b1,1,2020-01-01 21:20
3.95833333333333,50.0,0.0,257,f1,1,2020-01-01 21:25
20.0050031273457,0.0,0.0,257,b1,1,2020-01-01 21:25
0.0,0.0,45.5204151097895,258,f1,1,2020-01-01 21:30
20.0033352791833,0.0,0.0,258,b1,1,2020-01-01 21:30
0.0,-0.0,0.0,259,f1,1,2020-01-01 21:35
20.0016675700719,0.0,0.0,259,b1,1,2020-01-01 21:35
0.0,-0.0,0.0,260,f1,1,2020-01-01 21:40
20.0,0.0,0.0,260,b1,1,2020-01-01 21:40
1.02792388770649,12.9843017394504,0.0,261,f1,1,2020-01-01 21:45
19.9983325689561,0.0,0.0,261,b1,1,2020-01-01 21:45
4.94341800848424,50.0,0.0,262,f1,1,2020-01-01 21:50
19.9966652769285,0.0,0.0,262,b1,1,2020-01-01 21:50
8.69573206612095,50.0,0.0,263,f1,1,2020-01-01 21:55
19.9949981239056,0.0,0.0,263,b1,1,2020-01-01 21:55
3.64850403176834e-15,0.0,100.0,264,f1,1,2020-01-01 22:00
19.9933311098758,0.0,0.0,264,b1,1,2020-01-01 22:00
0.0,-4.41656956602776e-14,0.0,265,f1,1,2020-01-01 22:05
19.9916642348276,0.0,0.0,265,b1,1,2020-01-01 22:05
0.0,-0.0,0.0,266,f1,1,2020-01-01 22:10
19.9899974987493,0.0,0.0,266,b1,1,2020-01-01 22:10
0.0,-0.0,0.0,267,f1,1,2020-01-01 22:15
19.9883309016294,0.0,0.0,267,b1,1,2020-01-01 22:15
0.0,-0.0,0.0,268,f1,1,2020-01-01 22:20
19.9866644434563,0.0,0.0,268,b1,1,2020-01-01 22:20
0.0,-0.0,0.0,269,f1,1,2020-01-01 22:25
19.9849981242184,0.0,0.0,269,b1,1,2020-01-01 22:25
0.0,-0.0,0.0,270,f1,1,2020-01-01 22:30
19.9833319439041,0.0,0.0,270,b1,1,2020-01-01 22:30
0.0,-0.0,0.0,271,f1,1,2020-01-01 22:35
19.9816659025019,0.0,0.0,271,b1,1,2020-01-01 22:35
3.95833333333333,50.0,0.0,272,f1,1,2020-01-01 22:40
19.9800000000001,0.0,0.0,272,b1,1,2020-01-01 22:40
7.75170125914913,50.0,0.0,273,f1,1,2020-01-01 22:45
19.9783342363872,0.0,0.0,273,b1,1,2020-01-01 22:45
11.3869787885659,50.0,0.0,274,f1,1,2020-01-01 22:50
19.9766686116516,0.0,0.0,274,b1,1,2020-01-01 22:50
14.8707544133731,50.0,0.0,275,f1,1,2020-01-01 22:55
20.0183509198759,1.30043382282597,0.0,275,b1,1,2020-01-01 22:55
5.91767538019252,0.0,100.0,276,f1,1,2020-01-01 23:00
20.0166819588873,0.0,0.0,276,b1,1,2020-01-01 23:00
0.0,0.0,68.0526416314977,277,f1,1,2020-01-01 23:05
20.0150131370425,0.0,0.0,277,b1,1,2020-01-01 23:05
0.0,-0.0,0.0,278,f1,1,2020-01-01 23:10
20.01334445433,0.0,0.0,278,b1,1,2020-01-01 23:10
0.0,-0.0,0.0,279,f1,1,2020-01-01 23:15
20.0116759107382,0.0,0.0,279,b1,1,2020-01-01 23:15
3.95833333333333,50.0,0.0,280,f1,1,2020-01-01 23:20
20.0100075062555,0.0,0.0,280,b1,1,2020-01-01 23:20
7.75170125914913,50.0,0.0,281,f1,1,2020-01-01 23:25
21.6750059075369,50.0000000000001,0.0,281,b1,1,2020-01-01 23:25
3.58645575980702,0.0,46.1062763451064,282,f1,1,2020-01-01 23:30
21.6731988286505,0.0,0.0,282,b1,1,2020-01-01 23:30
3.43698852545919,4.48763833111642e-14,0.0,283,f1,1,2020-01-01 23:35
21.6713919004231,0.0,0.0,283,b1,1,2020-01-01 23:35
7.25208374189093,50.0,0.0,284,f1,1,2020-01-01 23:40
21.6695851228421,0.0,0.0,284,b1,1,2020-01-01 23:40
10.9081830668456,50.0,0.0,285,f1,1,2020-01-01 23:45
21.6677784958949,0.0,0.0,285,b1,1,2020-01-01 23:45
14.4119127290468,50.0,0.0,286,f1,1,2020-01-01 23:50
23.3326386862357,50.0000000000001,0.0,286,b1,1,2020-01-01 23:50
17.7696228060127,50.0,0.0,287,f1,1,2020-01-01 23:55
24.9973600745982,50.0000000000001,0.0,287,b1,1,2020-01-01 23:55
8.69573206612101,0.0,100.0,288,f1,1,2020-01-02 00:00
20.0183509198759,0.0,59.7231010321443,288,b1,1,2020-01-02 00:00
8.33333333333339,0.0,0.0,289,f1,1,2020-01-02 00:05
20.0166819588873,0.0,0.0,289,b1,1,2020-01-02 00:05
11.944371071893,50.0,0.0,290,f1,1,2020-01-02 00:10
20.0150131370425,0.0,0.0,290,b1,1,2020-01-02 00:10
15.4049171105529,50.0,0.0,291,f1,1,2020-01-02 00:15
20.01334445433,0.0,0.0,291,b1,1,2020-01-02 00:15
18.7212432618442,50.0,0.0,292,f1,1,2020-01-02 00:20
20.0116759107382,0.0,0.0,292,b1,1,2020-01-02 00:20
21.8993599575543,50.0,0.0,293,f1,1,2020-01-02 00:25
20.0183509198759,0.250302408613869,0.0,293,b1,1,2020-01-02 00:25
12.6533604752261,0.0,100.0,294,f1,1,2020-01-02 00:30
20.0166819588873,0.0,0.0,294,b1,1,2020-01-02 00:30
3.7926923796371,0.0,100.0,295,f1,1,2020-01-02 00:35
20.0150131370425,0.0,0.0,295,b1,1,2020-01-02 00:35
0.0,0.0,43.615561643322,296,f1,1,2020-01-02 00:40
20.01334445433,0.0,0.0,296,b1,1,2020-01-02 00:40
0.0,-0.0,0.0,297,f1,1,2020-01-02 00:45
20.0116759107382,0.0,0.0,297,b1,1,2020-01-02 00:45
3.95833333333333,50.0,0.0,298,f1,1,2020-01-02 00:50
20.0100075062555,0.0,0.0,298,b1,1,2020-01-02 00:50
7.75170125914913,50.0,0.0,299,f1,1,2020-01-02 00:55
20.0183509198759,0.30035037017079,0.0,299,b1,1,2020-01-02 00:55
0.0,0.0,89.1437454627907,300,f1,1,2020-01-02 01:00
20.0166819588873,0.0,0.0,300,b1,1,2020-01-02 01:00
0.0,-0.0,0.0,301,f1,1,2020-01-02 01:05
20.0150131370425,0.0,0.0,301,b1,1,2020-01-02 01:05
0.0,-0.0,0.0,302,f1,1,2020-01-02 01:10
20.01334445433,0.0,0.0,302,b1,1,2020-01-02 01:10
0.0,-0.0,0.0,303,f1,1,2020-01-02 01:15
20.0116759107382,0.0,0.0,303,b1,1,2020-01-02 01:15
0.0,-0.0,0.0,304,f1,1,2020-01-02 01:20
20.0100075062555,0.0,0.0,304,b1,1,2020-01-02 01:20
0.0,-0.0,0.0,305,f1,1,2020-01-02 01:25
20.0083392408702,0.0,0.0,305,b1,1,2020-01-02 01:25
0.0,-0.0,0.0,306,f1,1,2020-01-02 01:30
20.0066711145708,0.0,0.0,306,b1,1,2020-01-02 01:30
0.0,-0.0,0.0,307,f1,1,2020-01-02 01:35
20.0050031273457,0.0,0.0,307,b1,1,2020-01-02 01:35
0.0,-0.0,0.0,308,f1,1,2020-01-02 01:40
20.0033352791833,0.0,0.0,308,b1,1,2020-01-02 01:40
0.0,-0.0,0.0,309,f1,1,2020-01-02 01:45
20.0016675700719,0.0,0.0,309,b1,1,2020-01-02 01:45
0.0,-0.0,0.0,310,f1,1,2020-01-02 01:50
20.0,0.0,0.0,310,b1,1,2020-01-02 01:50
0.0,-0.0,0.0,311,f1,1,2020-01-02 01:55
19.9983325689561,0.0,0.0,311,b1,1,2020-01-02 01:55
0.0,-0.0,0.0,312,f1,1,2020-01-02 02:00
19.9966652769285,0.0,0.0,312,b1,1,2020-01-02 02:00
0.0,-0.0,0.0,313,f1,1,2020-01-02 02:05
19.9949981239056,0.0,0.0,313,b1,1,2020-01-02 02:05
0.0,-0.0,0.0,314,f1,1,2020-01-02 02:10
19.9933311098758,0.0,0.0,314,b1,1,2020-01-02 02:10
0.0,-0.0,0.0,315,f1,1,2020-01-02 02:15
19.9916642348276,0.0,0.0,315,b1,1,2020-01-02 02:15
0.0,-0.0,0.0,316,f1,1,2020-01-02 02:20
19.9899974987493,0.0,0.0,316,b1,1,2020-01-02 02:20
0.0,-0.0,0.0,317,f1,1,2020-01-02 02:25
19.9883309016294,0.0,0.0,317,b1,1,2020-01-02 02:25
0.0,-0.0,0.0,318,f1,1,2020-01-02 02:30
19.9866644434563,0.0,0.0,318,b1,1,2020-01-02 02:30
0.0,-0.0,0.0,319,f1,1,2020-01-02 02:35
19.9849981242184,0.0,0.0,319,b1,1,2020-01-02 02:35
0.0,-0.0,0.0,320,f1,1,2020-01-02 02:40
19.9833319439041,0.0,0.0,320,b1,1,2020-01-02 02:40
0.0,-0.0,0.0,321,f1,1,2020-01-02 02:45
19.9816659025019,0.0,0.0,321,b1,1,2020-01-02 02:45
0.0,-0.0,0.0,322,f1,1,2020-01-02 02:50
19.9800000000001,0.0,0.0,322,b1,1,2020-01-02 02:50
0.0,-0.0,0.0,323,f1,1,2020-01-02 02:55
19.9783342363872,0.0,0.0,323,b1,1,2020-01-02 02:55
0.0,-0.0,0.0,324,f1,1,2020-01-02 03:00
19.9766686116516,0.0,0.0,324,b1,1,2020-01-02 03:00
0.0,-0.0,0.0,325,f1,1,2020-01-02 03:05
19.9750031257817,0.0,0.0,325,b1,1,2020-01-02 03:05
0.0,-0.0,0.0,326,f1,1,2020-01-02 03:10
19.973337778766,0.0,0.0,326,b1,1,2020-01-02 03:10
0.0,-0.0,0.0,327,f1,1,2020-01-02 03:15
19.9716725705928,0.0,0.0,327,b1,1,2020-01-02 03:15
0.0,-0.0,0.0,328,f1,1,2020-01-02 03:20
19.9700075012506,0.0,0.0,328,b1,1,2020-01-02 03:20
0.0,-0.0,0.0,329,f1,1,2020-01-02 03:25
19.9683425707278,0.0,0.0,329,b1,1,2020-01-02 03:25
0.0,-0.0,0.0,330,f1,1,2020-01-02 03:30
19.9666777790129,0.0,0.0,330,b1,1,2020-01-02 03:30
0.0,-0.0,0.0,331,f1,1,2020-01-02 03:35
20.0183509198759,1.60013381345028,0.0,331,b1,1,2020-01-02 03:35
0.0,-0.0,0.0,332,f1,1,2020-01-02 03:40
20.0166819588873,0.0,0.0,332,b1,1,2020-01-02 03:40
3.95833333333333,50.0,0.0,333,f1,1,2020-01-02 03:45
20.0150131370425,0.0,0.0,333,b1,1,2020-01-02 03:45
7.75170125914913,50.0,0.0,334,f1,1,2020-01-02 03:50
20.01334445433,0.0,0.0,334,b1,1,2020-01-02 03:50
11.3869787885659,50.0,0.0,335,f1,1,2020-01-02 03:55
20.0183509198759,0.20025027413201,0.0,335,b1,1,2020-01-02 03:55
2.57908774670642,0.0,100.0,336,f1,1,2020-01-02 04:00
20.0183509198759,0.0500688296591534,0.0,336,b1,1,2020-01-02 04:00
0.0,0.0,29.6592365898058,337,f1,1,2020-01-02 04:05
20.0166819588873,0.0,0.0,337,b1,1,2020-01-02 04:05
0.0,-0.0,0.0,338,f1,1,2020-01-02 04:10
20.0150131370425,0.0,0.0,338,b1,1,2020-01-02 04:10
0.0,-0.0,0.0,339,f1,1,2020-01-02 04:15
20.01334445433,0.0,0.0,339,b1,1,2020-01-02 04:15
0.0,-0.0,0.0,340,f1,1,2020-01-02 04:20
20.0116759107382,0.0,0.0,340,b1,1,2020-01-02 04:20
0.0,-0.0,0.0,341,f1,1,2020-01-02 04:25
20.0100075062555,0.0,0.0,341,b1,1,2020-01-02 04:25
0.0,-0.0,0.0,342,f1,1,2020-01-02 04:30
20.0083392408702,0.0,0.0,342,b1,1,2020-01-02 04:30
0.0,-0.0,0.0,343,f1,1,2020-01-02 04:35
20.0066711145708,0.0,0.0,343,b1,1,2020-01-02 04:35
0.0,-0.0,0.0,344,f1,1,2020-01-02 04:40
20.0050031273457,0.0,0.0,344,b1,1,2020-01-02 04:40
0.0,-0.0,0.0,345,f1,1,2020-01-02 04:45
20.0033352791833,0.0,0.0,345,b1,1,2020-01-02 04:45
3.95833333333333,50.0,0.0,346,f1,1,2020-01-02 04:50
20.0016675700719,0.0,0.0,346,b1,1,2020-01-02 04:50
0.0,0.0,45.5204151097895,347,f1,1,2020-01-02 04:55
20.0,0.0,0.0,347,b1,1,2020-01-02 04:55
3.95833333333333,50.0,0.0,348,f1,1,2020-01-02 05:00
19.9983325689561,0.0,0.0,348,b1,1,2020-01-02 05:00
7.75170125914913,50.0,0.0,349,f1,1,2020-01-02 05:05
19.9966652769285,0.0,0.0,349,b1,1,2020-01-02 05:05
0.0,0.0,89.1437454627907,350,f1,1,2020-01-02 05:10
19.9949981239056,0.0,0.0,350,b1,1,2020-01-02 05:10
0.0,-0.0,0.0,351,f1,1,2020-01-02 05:15
19.9933311098758,0.0,0.0,351,b1,1,2020-01-02 05:15
0.0,-0.0,0.0,352,f1,1,2020-01-02 05:20
19.9916642348276,0.0,0.0,352,b1,1,2020-01-02 05:20
0.0,-0.0,0.0,353,f1,1,2020-01-02 05:25
13.3498774292643,0.0,79.6814408338199,353,b1,1,2020-01-02 05:25
3.95833333333333,50.0,0.0,354,f1,1,2020-01-02 05:30
15.015431095928,50.0,0.0,354,b1,1,2020-01-02 05:30
7.75170125914913,50.0,0.0,355,f1,1,2020-01-02 05:35
16.6808459027973,50.0000000000001,0.0,355,b1,1,2020-01-02 05:35
11.3869787885659,50.0,0.0,356,f1,1,2020-01-02 05:40
18.3461218614491,50.0000000000001,0.0,356,b1,1,2020-01-02 05:40
14.8707544133731,50.0,0.0,357,f1,1,2020-01-02 05:45
18.3445923167927,0.0,0.0,357,b1,1,2020-01-02 05:45
8.69573206612094,0.0,66.6633197688589,358,f1,1,2020-01-02 05:50
18.3430628996568,0.0,0.0,358,b1,1,2020-01-02 05:50
-7.29700806353668e-15,0.0,100.0,359,f1,1,2020-01-02 05:55
18.3415336100308,0.0,0.0,359,b1,1,2020-01-02 05:55
3.95833333333333,50.0,0.0,360,f1,1,2020-01-02 06:00
20.0066711145707,50.0000000000001,0.0,360,b1,1,2020-01-02 06:00
7.75170125914913,50.0,0.0,361,f1,1,2020-01-02 06:05
20.0050031273456,0.0,0.0,361,b1,1,2020-01-02 06:05
11.3869787885659,50.0,0.0,362,f1,1,2020-01-02 06:10
20.0033352791832,0.0,0.0,362,b1,1,2020-01-02 06:10
10.9124210800398,0.0,0.0,363,f1,1,2020-01-02 06:15
20.0016675700718,0.0,0.0,363,b1,1,2020-01-02 06:15
8.69573206612094,0.0,21.1429046590698,364,f1,1,2020-01-02 06:20
19.9999999999999,0.0,0.0,364,b1,1,2020-01-02 06:20
-7.29700806353668e-15,0.0,100.0,365,f1,1,2020-01-02 06:25
19.998332568956,0.0,0.0,365,b1,1,2020-01-02 06:25
3.95833333333333,50.0,0.0,366,f1,1,2020-01-02 06:30
20.0183509198759,0.650569288426475,0.0,366,b1,1,2020-01-02 06:30
3.79336792581579,0.0,0.0,367,f1,1,2020-01-02 06:35
20.0183509198759,0.0500688296591534,0.0,367,b1,1,2020-01-02 06:35
4.94341800848424,16.5238797355893,0.0,368,f1,1,2020-01-02 06:40
20.0166819588873,0.0,0.0,368,b1,1,2020-01-02 06:40
8.69573206612095,50.0,0.0,369,f1,1,2020-01-02 06:45
20.0150131370425,0.0,0.0,369,b1,1,2020-01-02 06:45
-0.0,0.0,100.0,370,f1,1,2020-01-02 06:50
20.01334445433,0.0,0.0,370,b1,1,2020-01-02 06:50
0.0,-0.0,0.0,371,f1,1,2020-01-02 06:55
20.0116759107382,0.0,0.0,371,b1,1,2020-01-02 06:55
3.95833333333333,50.0,0.0,372,f1,1,2020-01-02 07:00
20.0100075062555,0.0,0.0,372,b1,1,2020-01-02 07:00
7.75170125914913,50.0,0.0,373,f1,1,2020-01-02 07:05
20.0083392408702,0.0,0.0,373,b1,1,2020-01-02 07:05
11.3869787885659,50.0,0.0,374,f1,1,2020-01-02 07:10
20.0066711145708,0.0,0.0,374,b1,1,2020-01-02 07:10
10.9124210800398,0.0,0.0,375,f1,1,2020-01-02 07:15
20.0050031273457,0.0,0.0,375,b1,1,2020-01-02 07:15
8.69573206612094,0.0,21.1429046590698,376,f1,1,2020-01-02 07:20
20.0033352791833,0.0,0.0,376,b1,1,2020-01-02 07:20
-7.29700806353668e-15,0.0,100.0,377,f1,1,2020-01-02 07:25
20.0016675700719,0.0,0.0,377,b1,1,2020-01-02 07:25
0.0,8.83313913205552e-14,0.0,378,f1,1,2020-01-02 07:30
20.0183509198759,0.55052759627614,0.0,378,b1,1,2020-01-02 07:30
0.0,-0.0,0.0,379,f1,1,2020-01-02 07:35
20.0166819588873,0.0,0.0,379,b1,1,2020-01-02 07:35
0.0,-0.0,0.0,380,f1,1,2020-01-02 07:40
20.0150131370425,0.0,0.0,380,b1,1,2020-01-02 07:40
0.0,-0.0,0.0,381,f1,1,2020-01-02 07:45
20.01334445433,0.0,0.0,381,b1,1,2020-01-02 07:45
3.95833333333333,50.0,0.0,382,f1,1,2020-01-02 07:50
20.0116759107382,0.0,0.0,382,b1,1,2020-01-02 07:50
0.0,0.0,45.5204151097895,383,f1,1,2020-01-02 07:55
20.0100075062555,0.0,0.0,383,b1,1,2020-01-02 07:55
3.95833333333333,50.0,0.0,384,f1,1,2020-01-02 08:00
20.0183509198759,0.30035037017079,0.0,384,b1,1,2020-01-02 08:00
0.0,0.0,45.5204151097895,385,f1,1,2020-01-02 08:05
20.0166819588873,0.0,0.0,385,b1,1,2020-01-02 08:05
0.0,-0.0,0.0,386,f1,1,2020-01-02 08:10
20.0150131370425,0.0,0.0,386,b1,1,2020-01-02 08:10
0.0,-0.0,0.0,387,f1,1,2020-01-02 08:15
20.01334445433,0.0,0.0,387,b1,1,2020-01-02 08:15
0.0,-0.0,0.0,388,f1,1,2020-01-02 08:20
20.0116759107382,0.0,0.0,388,b1,1,2020-01-02 08:20
0.0,-0.0,0.0,389,f1,1,2020-01-02 08:25
20.0100075062555,0.0,0.0,389,b1,1,2020-01-02 08:25
0.0,-0.0,0.0,390,f1,1,2020-01-02 08:30
20.0083392408702,0.0,0.0,390,b1,1,2020-01-02 08:30
0.0,-0.0,0.0,391,f1,1,2020-01-02 08:35
20.0066711145708,0.0,0.0,391,b1,1,2020-01-02 08:35
0.0,-0.0,0.0,392,f1,1,2020-01-02 08:40
20.0050031273457,0.0,0.0,392,b1,1,2020-01-02 08:40
0.0,-0.0,0.0,393,f1,1,2020-01-02 08:45
20.0033352791833,0.0,0.0,393,b1,1,2020-01-02 08:45
0.0,-0.0,0.0,394,f1,1,2020-01-02 08:50
20.0016675700719,0.0,0.0,394,b1,1,2020-01-02 08:50
0.0,-0.0,0.0,395,f1,1,2020-01-02 08:55
20.0,0.0,0.0,395,b1,1,2020-01-02 08:55
0.0,-0.0,0.0,396,f1,1,2020-01-02 09:00
19.9983325689561,0.0,0.0,396,b1,1,2020-01-02 09:00
0.0,-0.0,0.0,397,f1,1,2020-01-02 09:05
19.9966652769285,0.0,0.0,397,b1,1,2020-01-02 09:05
0.0,-0.0,0.0,398,f1,1,2020-01-02 09:10
19.9949981239056,0.0,0.0,398,b1,1,2020-01-02 09:10
0.0,-0.0,0.0,399,f1,1,2020-01-02 09:15
19.9933311098758,0.0,0.0,399,b1,1,2020-01-02 09:15
0.0,-0.0,0.0,400,f1,1,2020-01-02 09:20
19.9916642348276,0.0,0.0,400,b1,1,2020-01-02 09:20
0.0,-0.0,0.0,401,f1,1,2020-01-02 09:25
19.9899974987493,0.0,0.0,401,b1,1,2020-01-02 09:25
0.0,-0.0,0.0,402,f1,1,2020-01-02 09:30
19.9883309016294,0.0,0.0,402,b1,1,2020-01-02 09:30
0.0,-0.0,0.0,403,f1,1,2020-01-02 09:35
19.9866644434563,0.0,0.0,403,b1,1,2020-01-02 09:35
0.0,-0.0,0.0,404,f1,1,2020-01-02 09:40
19.9849981242184,0.0,0.0,404,b1,1,2020-01-02 09:40
0.0,-0.0,0.0,405,f1,1,2020-01-02 09:45
19.9833319439041,0.0,0.0,405,b1,1,2020-01-02 09:45
0.0,-0.0,0.0,406,f1,1,2020-01-02 09:50
19.9816659025019,0.0,0.0,406,b1,1,2020-01-02 09:50
0.0,-0.0,0.0,407,f1,1,2020-01-02 09:55
19.9800000000001,0.0,0.0,407,b1,1,2020-01-02 09:55
0.0,-0.0,0.0,408,f1,1,2020-01-02 10:00
19.9783342363872,0.0,0.0,408,b1,1,2020-01-02 10:00
0.0,-0.0,0.0,409,f1,1,2020-01-02 10:05
19.9766686116516,0.0,0.0,409,b1,1,2020-01-02 10:05
0.0,-0.0,0.0,410,f1,1,2020-01-02 10:10
19.9750031257817,0.0,0.0,410,b1,1,2020-01-02 10:10
0.0,-0.0,0.0,411,f1,1,2020-01-02 10:15
19.973337778766,0.0,0.0,411,b1,1,2020-01-02 10:15
0.0,-0.0,0.0,412,f1,1,2020-01-02 10:20
19.9716725705928,0.0,0.0,412,b1,1,2020-01-02 10:20
0.0,-0.0,0.0,413,f1,1,2020-01-02 10:25
19.9700075012506,0.0,0.0,413,b1,1,2020-01-02 10:25
0.0,-0.0,0.0,414,f1,1,2020-01-02 10:30
19.9683425707278,0.0,0.0,414,b1,1,2020-01-02 10:30
0.0,-0.0,0.0,415,f1,1,2020-01-02 10:35
19.9666777790129,0.0,0.0,415,b1,1,2020-01-02 10:35
0.0,-0.0,0.0,416,f1,1,2020-01-02 10:40
19.9650131260942,0.0,0.0,416,b1,1,2020-01-02 10:40
3.95833333333333,50.0,0.0,417,f1,1,2020-01-02 10:45
19.9633486119602,0.0,0.0,417,b1,1,2020-01-02 10:45
7.75170125914913,50.0,0.0,418,f1,1,2020-01-02 10:50
19.9616842365994,0.0,0.0,418,b1,1,2020-01-02 10:50
11.3869787885659,50.0,0.0,419,f1,1,2020-01-02 10:55
19.9600200000001,0.0,0.0,419,b1,1,2020-01-02 10:55
2.57908774670642,0.0,100.0,420,f1,1,2020-01-02 11:00
19.9583559021508,0.0,0.0,420,b1,1,2020-01-02 11:00
0.0,0.0,29.6592365898058,421,f1,1,2020-01-02 11:05
19.9566919430399,0.0,0.0,421,b1,1,2020-01-02 11:05
0.0,-0.0,0.0,422,f1,1,2020-01-02 11:10
19.9550281226559,0.0,0.0,422,b1,1,2020-01-02 11:10
0.0,-0.0,0.0,423,f1,1,2020-01-02 11:15
19.9533644409872,0.0,0.0,423,b1,1,2020-01-02 11:15
0.0,-0.0,0.0,424,f1,1,2020-01-02 11:20
19.9517008980222,0.0,0.0,424,b1,1,2020-01-02 11:20
0.0,-0.0,0.0,425,f1,1,2020-01-02 11:25
19.9500374937493,0.0,0.0,425,b1,1,2020-01-02 11:25
3.95833333333333,50.0,0.0,426,f1,1,2020-01-02 11:30
19.948374228157,0.0,0.0,426,b1,1,2020-01-02 11:30
7.75170125914913,50.0,0.0,427,f1,1,2020-01-02 11:35
19.9467111012338,0.0,0.0,427,b1,1,2020-01-02 11:35
7.42864545523256,0.0,0.0,428,f1,1,2020-01-02 11:40
19.9450481129681,0.0,0.0,428,b1,1,2020-01-02 11:40
11.0773864875573,50.0,0.0,429,f1,1,2020-01-02 11:45
19.9433852633483,0.0,0.0,429,b1,1,2020-01-02 11:45
14.5740645174424,50.0,0.0,430,f1,1,2020-01-02 11:50
19.9417225523628,0.0,0.0,430,b1,1,2020-01-02 11:50
